class,problem,code,answer
8,정사각형은 한 변의 길이가 6센티미터입니다. 너비가 5cm인 직사각형의 둘레는 정사각형의 둘레와 같습니다. 직사각형의 길이는 몇 센티미터입니까?,"a = 6
b = 4
c = 5
d = a * b
y = (d - c * 2) / 2
print(y)",7
8,"둘레가 56cm, 너비가 12cm인 직사각형이 있습니다. 이 직사각형은 몇 센티미터입니까?","a = 4
b = 56
c = 12
y = b / 2 - c
print(y)",16
8,면적이 1600cm²인 정사각형 판지가 있습니다. 너비 20cm와 초기 길이의 절반으로 자른 판지의 면적을 cm²로 구합니다.,"a = 1600
b = 20
y = (a ** 0.5 - b) * (a ** 0.5 / 2)
print(y)",400
5,2와 8의 곱이 어떤 수의 몫과 17의 합을 2로 나눈 값을 뺀다면 그 수는 무엇입니까?,"a = 2
b = 8
c = 17
d = 2
e = 1
y = (a * b - e) * d - c
print(y)",13
4,"4개의 숫자 카드 9, 6, 7, 6 중 2개를 선택하여 만들 수 있는 가분수는 몇 개입니까?","from itertools import permutations

a = [9, 6, 7, 6]
b = list(permutations(a, 2))
c = 0
d = 0
b = set(b)
for i in b:
    if i[0] >= i[1]:
        c += 1
    elif i[0] < i[1]:
        d += 1
y = c - d
print(y)",1
1,"노란리본은 10.23m, 초록리본은 7.85m였다. 이 중 2.21미터를 사용했다면 리본에서 몇 미터가 남았을까요?","a = 10.23
b = 7.85
c = 2.21
y = a + b - c
print(y)",15.87
8,둘레가 같은 정삼각형과 정팔각형이 있습니다. 정삼각형의 한 변의 길이가 16 cm일 때 정팔각형의 한 변의 길이는 몇 cm입니까?,"a = 3
b = 8
c = 16
y = c * a / b
print(y)",6
7,"태준, 민수, 승수가 쇠막대에 각각 180초, 2분 23초, 300초를 매달았다면 누가 가장 오래 걸었을까?","a = 180
b = 2 * 60 + 23
c = 300
dicts = {""태준"": a, ""민수"": b, ""승수"": c}
y = max(dicts, key=dicts.get)
print(y)",승수
5,십의 자리와 한 자리를 바꾼 두 자리 수에 10을 곱하여 270이 되면 두 자리 수는?,"a = 10
b = 270
c = b // a
y = str(c)[1] + str(c)[0]
print(y)",72
5,자동차로 120km를 가는데 2시간이 걸렸다. 이 자동차가 120km를 주행한 시간에 대한 이동 거리의 비율을 구하십시오.,"a = 120
b = 2
y = a / b
print(y)",60
6,숫자를 8로 나누면 몫은 12입니다. 어떤 숫자를 찾으세요,"a = 8
b = 12
y = b * a
print(y)",96
4,"경숙은 은지의 집에 가기로 했다. 은지의 집은 아파트다. 집 근처에 도착하니 312, 309, 341동 아파트가 보였다. 은지는 그 중 가장 큰 도시인 동에 산다고 한다. 은지가 몇동에 사는지 알아보세요.","a = [312, 309, 341]
y = max(a)
print(y)",341
1,10kg의 밀가루가 있었습니다. 밀가루의 1/4을 사용하여 빵을 만들었다면 얼마나 많은 밀가루가 사용되었습니까?,"a = 10
b = 1/4
y = a * b
print(y)",2.50
1,개는 4개의 다리를 가지고 있습니다. 7마리의 강아지의 다리는 모두 몇 개입니까?,"a = 4
b = 7
y = a * b
print(y)",28
4,1부터 30까지 3개의 약수가 있는 자연수를 구하십시오.,"a = 1
b = 30
c = 3
d = 0
for i in range(a, b + 1):
    e = 0
    for j in range(1, i + 1):
        if i % j == 0:
            e += 1
    if e == c:
        d += 1
y = d
print(y)",3
1,41 6/21이 있는 숫자는 무엇입니까?,"a = 6/21
b = 41
y = a * b
print(y)",11.71
1,재용의 연필 길이가 민우의 연필 길이의 3.7배이고 재용의 연필 길이가 22.51센티미터라면 민우의 연필 길이는 몇 센티미터인지 구하세요.,"a = 3.7
b = 22.51
y = b / a
print(y)",6.08
1,16 x 34를 계산합니다.,"a = 16
b = 34
y = a * b
print(y)",544
8,한 변의 길이가 5cm인 정사각형의 둘레가 한 변의 길이가 3cm인 직사각형의 둘레와 같다면 직사각형의 길이는 몇 cm입니까?,"a = 5
b = 4
c = 3
d = a * b
y = (d - c * 2) / 2
print(y)",7
8,사다리꼴의 넓이가 80cm²이고 윗변의 길이가 7cm이고 아랫변의 길이가 9cm인 경우 높이는 몇 센티미터입니까?,"a = 7
b = 9
c = 80
y = c * 2 / (a + b)
print(y)",10
5,"경원은 뒤에서 17열, 왼쪽에서 4열, 오른쪽에서 18열, 앞에서 5열에 서서 체조를 하고 있다. 각 줄에 서 있는 학생의 수가 같다고 가정할 때 체조를 하는 학생은 몇 명입니까?","a = 5
b = 17
c = 4
d = 18
y = (a + b - 1) * (c + d - 1)
print(y)",441
1,보형반 학생 45명 중 9명씩 3팀이 특별활동 시간에 볼링 동아리에 참여하고 나머지 30명과 함께 사진 동아리에 참여한다. 특별 활동 기간 동안 사진학과에 몇 명의 학생이 있습니까?,"a = 45
b = 9
c = 3
d = 30
y = a - (b * c) + d
print(y)",48
8,"긴 변이 16cm, 짧은 변이 8cm인 직사각형 종이를 오려내어 한 변이 4cm인 정사각형을 여러 개 만들려고 합니다. 몇 개의 사각형을 만들 수 있습니까?","a = 16
b = 8
c = 4
y = (a // c) * (b // c)
print(y)",8
1,보라색 끈의 길이는 0.89m이고 무지개 끈은 보라색 끈 길이의 8배입니다. 무지개 끈은 몇 미터입니까?,"a = 0.89
b = 8
y = a * b
print(y)",7.12
1,81권의 소설을 9개의 책장에 균등하게 나누어 책장에 놓을 것입니다. 한 상자에 몇 권의 책을 넣을 수 있습니까?,"a = 81
b = 9
y = a // b
print(y)",9
6,숫자를 5로 나누어야 했기 때문에 2로 나누었을 때 몫은 50이고 나머지는 1입니다. 올바르게 계산된 몫과 나머지의 합을 구하세요.,"a = 5
b = 2
c = 50
d = 1
e = b * c + d
y = (e // a) + (e % a)
print(y)",21
1,축구공 5개를 그물에 넣으려고 해요. 4개의 그물을 넣었을 때 축구공이 2개 남았다면 축구공은 모두 몇 개입니까?,"a = 5
b = 4
c = 2
y = a * b + c
print(y)",22
3,"1423보다 큰 네 자리 숫자 카드 1, 3, 6, 5를 모두 사용하여 만들 수 있는 네 자리 수는 모두 몇 개입니까?","from itertools import permutations

a = ['1', '3', '6', '5']
b = map(''.join, permutations(a, 4))
b = list(b)
y = 0
for i in b:
    if int(i) > 1423:
        y += 1
print(y)",22
7,"미술시간에 지민과 민정이가 다양한 모양을 만들었어요. 지민은 색종이를 잘라 오각형 7개를 만들고, 민정은 삼각형 3개와 정사각형 4개를 만들었다. 도형의 변의 개수의 합이 더 큰 사람은 누구입니까?","a = 5
b = 7
c = 3
d = 3
e = 4
f = 4
dicts = {'지민': a * b, '민정': c * d + e * f}
y = max(dicts, key=dicts.get)
print(y)",지민
7,156과 172 중 어느 것이 더 큽니까?,"a = [156, 172]
y = max(a)
print(y)",172
8,면적이 60cm인 원의 반지름을 4배로 하면 면적은 얼마입니까?,"import math

a = 60
b = 4
c = math.pi
y = a * (b ** 2)
print(y)",960
6,실수로 숫자에서 5를 빼서 5를 곱하면 35가 됩니다. 얼마나 정확하게 계산합니까?,"a = 5
b = 5
c = 35
y = (c + b) * a
print(y)",200
1,180명의 학생을 36개 팀으로 나누어 피구를 하고 싶습니다. 한 팀에 몇 명이 있어야 하나요?,"a = 180
b = 36
y = a // b
print(y)",5
8,둘레가 186cm인 원의 반지름은 얼마입니까? 둘레는 3.1로 계산됩니다.,"a = 186
b = 3.1
c = 2
y = a / b / c
print(y)",30
8,넓이가 70cm²이고 밑변의 길이가 14cm인 직각 삼각형의 높이를 센티미터 단위로 구하십시오.,"a = 70
b = 14
y = a / b * 2
print(y)",10
1,한 봉지에 15개의 구슬이 있다면 4개의 봉지에 들어 있는 구슬은 모두 몇 개입니까?,"a = 15
b = 4
y = a * b
print(y)",60
8,"밑변의 길이가 10.2m, 높이가 밑변의 길이의 1.4배인 평행사변형의 들판의 넓이는 몇 제곱미터입니까?","a = 10.2
b = 1.4
c = a * b
y = a * c
print(y)",72.83
8,"넓이 90cm², 높이 5cm인 삼각형이 있습니다. 이 삼각형의 밑변의 길이를 cm로 구하십시오.","a = 90
b = 5
y = a * 2 / b
print(y)",36
1,각 상자에는 딱지가 150개 들어 있습니다. 45박스에 몇장의 티켓이 들어있나요?,"a = 150
b = 45
y = a * b
print(y)",6750
7,유정이의 줄넘기 길이는 1미터 55센티미터다. 진희의 줄넘기가 147cm라면 누구의 줄넘기가 더 길까요?,"a = (100 * 1) + 55
b = 147
dicts = {'유정': a, '진희': b}
y = max(dicts, key=dicts.get)
print(y)",유정
1,영진이가 다니는 학교에는 여학생이 421명으로 남학생이 여학생보다 47명 많다. 영지학교의 총 학생수는 몇 명입니까?,"a = 421
b = 47
y = a + (a + b)
print(y)",889
7,"진선과 민진은 콜라를 마셨다. 진선은 7/8을, 민진은 8/9을 마셨다. 더 많은 사람들의 이름을 쓰세요.","a = 7/8
b = 8/9
dicts = {'진선': a, '민진': b}
y = max(dicts, key=dicts.get) 
print(y)",민진
8,둘레가 48 cm인 정사각형과 너비가 10 cm이고 둘레가 30 cm인 직사각형의 면적의 합은 얼마입니까?,"a = 48
b = 4
c = 10
d = 30
e = (a / b) ** 2
f = c * (d / 2 - c)
y = e + f
print(y)",194
1,도찬은 문방구에서 450원짜리 지우개 2개와 300원짜리 색연필 10개를 5000원에 샀다. 당신이 거스름돈을 지불해야 하는 금액을 계산합니다.,"a = 450
b = 2
c = 300
d = 10
e = 5000
y = e - (a * b + c * d)
print(y)",1100
1,민헌 일행은 연극을 위해 들깻잎 머리띠를 만들었다. 들깨잎 머리띠 하나에 잎 5장을 붙이고 머리띠를 8개 만들면 머리띠에 붙은 잎의 수는?,"a = 5
b = 8
y = a * b
print(y)",40
7,"세찬은 하루 24시간 중 2/9를 날고, 현무는 1/5을 날렸다. 누가 더 오래 날았습니까?","a = 24
b = 2 / 9
c = 1 / 5
dicts = {'세찬' : a * b, '현무' : a * c}
y = max(dicts, key=dicts.get)
print(y)",세찬
5,120과 210을 임의의 숫자로 나누면 두 숫자 모두 나누어집니다. 가장 큰 숫자는 무엇입니까?,"import math

a = 120
b = 210
y = math.gcd(a, b)
print(y)",30
8,둘레가 77센티미터인 정칠각형의 한 변의 센티미터는 몇 센티미터입니까?,"a = 77
b = 7
y = a / b
print(y)",11
8,원의 반지름이 7 cm라면 원의 둘레는 몇 cm입니까? 둘레는 3.14로 계산됩니다.,"a = 7
b = 2
c = 3.14
y = a * b * c
print(y)",43.96
5,"3170, 5170, A 규칙에 맞는 숫자 A는 무엇입니까?","a = 5170
b = 3170
c = a - b
y = a + c
print(y)",7170
3,"숫자 카드는 9, 2, 1 3개가 있습니다. 2자리 숫자와 1자리 숫자를 만들고 나눌 때 한 번만 사용하려고 합니다. 몫이 가장 작을 때 몫과 나머지의 합을 구하라.","a = [9, 2, 1]
a.sort()
c = 10*a[0] + a[1]
d = a[2]
y = c // d + c % d
print(y)",4
8,"너비 15cm, 길이 8cm인 직사각형의 네 변의 길이의 합은 얼마입니까?","a = 15
b = 8
y = (a + b) * 2
print(y)",46
5,특정 숫자에서 50씩 증가하기 위해 5번 점프해서 500이 나오면 그 숫자가 무엇인지 알아보세요.,"a = 50
b = 5
c = 500
y = c - (a * b)
print(y)",250
3,"한 번만 사용하여 만들 수 있는 1, 3, 5, 7, 9의 다섯 가지 숫자 카드 중 가장 큰 숫자를 찾으십시오.","from itertools import permutations

a = ['1', '3', '5', '7', '9']
y = int(max(map(''.join, permutations(a, 2))))
print(y)",97
3,"네 개의 숫자 카드 0, 7, 2, 9를 모두 한 번 사용하여 합이 가장 큰 덧셈 식의 합을 찾습니다.","from itertools import permutations

a = ['0', '7', '2', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d + e)
y = max(c)
print(y)",162
8,직사각형의 너비와 길이의 비율은 5:4입니다. 이 직사각형의 둘레가 18cm이면 몇 cm입니까?,"a = 5
b = 4
c = 18
y = (c / 2) / (a + b) * a
print(y)",5
1,"쑤리엔은 1만원권 6장, 5천원권 8장, 500원권 9장, 10원권 3장을 모았다.","a = 6 * 10000
b = 8 * 5000
c = 9 * 500
d = 3 * 10
y = a + b + c + d
print(y)",104530
1,지선은 마카롱 163개를 샀다. 한 접시에 마카롱 10개를 모두 담으려면 몇 개의 접시가 필요합니까?,"from math import ceil

a = 163
b = 10
y = ceil(a / b)
print(y)",16
8,둘레가 40센티미터인 정사각형의 각 변의 중앙에서 그린 마름모의 면적을 cm²로 구하십시오.,"a = 40
b = 4
y = (a / b) ** 2 / 2
print(y)",50
7,현종님은 20개의 클립이 있습니다. 명주가 현종보다 클립이 10개 적고 재재가 현종보다 클립이 24개 많으면 클립이 가장 많은 사람의 이름을 쓰십시오.,"a = 20
b = 10
c = 24
dicts = {'현종': a, '명주': a - b, '재하': a - b + c}
y = max(dicts, key=dicts.get)
print(y)",재하
8,"아래변이 200cm, 윗변이 300cm, 높이가 400cm인 사다리꼴이 있습니다. 이 사다리꼴의 면적은 몇 m²입니까?","a = 200
b = 300
c = 400
y = (a + b) * c / 2 / 10000
print(y)",10
6,숫자에 3을 곱하고 빼면 90이 됩니다. 얼마나 정확하게 계산합니까?,"a = 3
b = 90
y = (b + a) * a
print(y)",279
4,9/16보다 크고 56/3보다 작은 자연수는 몇 개입니까?,"from math import ceil

a = 9//16
b = ceil(56/3)
y = b - a - 1
print(y)",18
6,실수로 숫자를 빼서 7을 곱하면 21이 됩니다. 올바르게 계산했다면 얼마인지 알아보세요.,"a = 7
b = 21
y = (a + b) * a 
print(y)",196
4,3850보다 크고 4238보다 작은 수 중 한 자리에 7이 있는 수는 몇 개입니까?,"a = 3850
b = 4238
c = 7
y = 0
for i in range(a + 1, b):
    if i % 10 == c:
        y += 1
print(y)",39
8,한 변의 길이가 7cm인 정칠각형과 변의 길이가 10cm인 정십각형이 있습니다. 두 도형의 둘레의 합을 센티미터로 구하십시오.,"a = 7
b = 7
c = 10
d = 10
y = a * b + c * d
print(y)",149
5,"수업시간에 남자 1명, 여자 1명씩 모둠을 만들었습니다. 여학생이 30명이라면 남학생의 수를 구하라.","a = 1
b = 1
c = 30
d = a // b
y = c * d
print(y)",30
8,"윗변이 8cm, 밑변이 20cm, 높이가 5cm인 사다리꼴이 있습니다. 이 사다리꼴의 면적을 찾으십시오.","a = 8
b = 20
c = 5
y = (a + b) * c / 2
print(y)",70
1,90개의 사과가 있습니다. 3/9을 팔면 사과가 몇 개나 남을까요?,"a = 90
b = 3/9
y = int(a - a * b)
print(y)",60
1,3개의 접시에 21개의 구슬을 똑같이 넣고 싶습니다. 한 접시에 들어갈 수 있는 구슬의 수를 알아보세요.,"a = 21
b = 3
y = a // b
print(y)",7
8,둘레가 40cm인 정사각형의 각 변의 중앙에서 그어진 마름모의 면적을 cm²로 구하십시오.,"a = 40
b = 4
y = (a / b) ** 2 / 2
print(y)",50
3,"4개의 숫자 카드 3, 5, 7, 9를 한 번만 사용하여 3자리 * 1자리의 표현을 만들고 싶습니다. 이 경우 가장 작은 제품을 찾으십시오.","from itertools import permutations

a = ['3', '5', '7', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:3])
    e = int(i[3:])
    c.append(d * e)
y = min(c)
print(y)",1737
7,"자동차는 5시간에 330km, 버스는 4시간에 230km를 달립니다. 자동차와 버스 중 어느 것이 더 빠릅니까?","a = 5
b = 330
c = 4
d = 230
dicts = {""자동차"": b / a, ""버스"": d / c}
y = max(dicts, key=dicts.get)
print(y)",자동차
6,실수로 숫자를 빼서 5를 곱해서 17이 나왔습니다. 얼마를 올바르게 계산합니까?,"a = 5
b = 17
y = (b + a) * a
print(y)",110
8,반지름이 4cm인 원의 둘레를 cm 단위로 구하십시오. 둘레는 3으로 계산됩니다.,"a = 4
b = 3
y = a * b * 2
print(y)",24
4,12와 66의 최대공약수를 구하라.,"import math

a = 12
b = 66
y = math.gcd(a, b)
print(y)",6
8,"윗변 200m, 밑변 400m, 높이 300m의 사다리꼴 모양의 땅이 있습니다. 땅을 네 사람에게 균등하게 나누려면 네 사람이 나눌 수 있는 땅의 면적이 몇 제곱미터인지 구하십시오.","a = 200
b = 400
c = 300
d = (a + b) * c / 2
e = 4
y = d / e
print(y)",22500
1,8kg씩 봉지에 현미 45.4kg을 넣어보려고 합니다. 자루에 몇 개가 들어갈 수 있고 현미가 몇 kg 남았는지 구하여 그 둘의 합을 쓰시오.,"a = 45.4
b = 8
c = a // b
d = a - b * c
y = c + d
print(y)",10.40
8,한 변이 32cm인 정사각형 책의 둘레를 찾으십시오.,"a = 32
b = 4
y = a * b
print(y)",128
1,1시간에 90번 회전하는 모터가 있습니다. 모터가 630바퀴를 돌면 몇 시간 동안 작동할까요?,"a = 90
b = 630
y = b // a
print(y)",7
1,"민수는 오늘 아침 5시간, 오후 4시간 동안 밤을 땄다. 민수는 밤에 몇 시간을 데리러 왔니?","a = 5
b = 4
y = a + b
print(y)",9
8,한 변이 2cm인 정사각형 타일 30장을 겹치지 않게 붙였습니다. 타일 면적은 몇 cm²입니까?,"a = 2
b = 30
y = a * a * b
print(y)",120
1,"현수는 색종이 30장씩 15세트, 강호는 111장씩 4세트다. 두 사람의 자동차가 몇 대인지 알아보세요.","a = 30
b = 15
c = 111
d = 4
y = abs(a * b - c * d)
print(y)",6
1,1인당 63개의 사과 중 7개를 준다면 몇 명에게 주겠습니까?,"a = 63
b = 7
y = a // b
print(y)",9
1,7.2 x 5.3을 계산합니다.,"a = 7.2
b = 5.3
y = a * b
print(y)",38.16
8,면적이 105cm²인 원의 반지름 길이를 두 배로 늘렸습니다. 그렇다면 늘어난 원의 둘레는 몇 센티미터입니까?,"import math

a = 105
b = 2
c = math.pi
y = (((a / c) ** 0.5) * b * c * 2) 
print(y)",40.99
1,"가을 체육대회가 열렸다. 청군이 264명, 홍군이 421명이라면 청군과 홍군에 모두 몇 명인지 알아보십시오.","a = 264
b = 421
y = a + b
print(y)",685
8,지름 4.8센티미터의 동전을 굴려 동전이 움직인 거리를 보니 57.6센티미터였다. 동전 모형은 몇 턴을 굴렸습니까?,"a = 4.8
b = 57.6
y = b / a
print(y)",12.60
4,"숫자 카드 22, 58, 96이 있습니다. 세 카드 중 가장 큰 카드에서 가장 작은 카드를 뺀 것을 찾으세요.","a = [22, 58, 96]
y = max(a) - min(a)
print(y)",74
5,10에 숫자를 곱하면 30이 됩니다. 숫자 찾기,"a = 30
b = 10
y = a / b
print(y)",3
4,"다음 숫자 카드 1, 5, 3, 7, 0을 한 번만 사용하여 만들 수 있는 가장 큰 다섯 자리 수는 무엇입니까?","a = [1, 5, 3, 7, 0]
a.sort()
y = 10000*a[4] + 1000*a[3]+ 100*a[2] + 10*a[1] + a[0]

print(y)",75310
8,너비가 13cm이고 둘레가 30cm인 직사각형이 있습니다. 이 직사각형의 면적을 센티미터²로 구하십시오.,"a = 13
b = 30
y = a * ((b - 2 * a) / 2)
print(y)",26
8,"너비가 2cm, 너비가 4.4cm²인 직사각형의 둘레를 센티미터 단위로 쓰십시오.","a = 2
b = 4.4
c = b / a
y = a * 2 + c * 2
print(y)",8.40
7,"지혜는 1995년생, 민지는 2001년생입니다. 누가 먼저 태어났나요?","a = 1995
b = 2001
dicts = {'지혜': a, '민지': b}
y = min(dicts, key=dicts.get)
print(y)",지혜
4,"3.27, 0.03, 7/12, 1/5의 가장 큰 수와 가장 작은 수의 곱을 찾으십시오.","a = [3.27, 0.03, 7/12, 1/5]
y = max(a) * min(a)
print(y)",0.10
4,두 수의 최소 공배수가 11일 때 두 수의 최대 공배수는 얼마입니까?,"a = 11
b = 100 // a
y = a * b
print(y)",99
8,모서리가 32개인 프리즘의 꼭짓점 수를 구하십시오.,"a = 32
b = a // 3
y = b * 2
print(y)",20
1,"오늘 소연이네 가게에서 번 104만원을 1,000원권으로 환전할 거에요. 1000원권의 개수를 구하세요.","a = 1040000
b = 1000
y = a // b
print(y)",1040
4,1부터 100까지 홀수의 합을 구하세요.,"a = 1
b = 100
y = 0
for i in range(a, b + 1):
    if i % 2 == 1:
        y += i
print(y)",2500
8,"지혜는 밑변 10cm, 높이 4cm의 삼각형을, 동건은 밑변 30cm, 높이 8cm의 삼각형을 그렸습니다. 동건이 그린 삼각형의 넓이가 지혜가 그린 삼각형의 넓이가 몇 배인지 알아보십시오.","a = 10 * 4 * 0.5
b = 30 * 8 * 0.5
y = b / a
print(y)",6
1,상수는 1시간에 3.5km를 걷습니다. 그가 1시간 40분 동안 같은 속도로 걸었다면 그가 걸은 킬로미터를 구하십시오.,"a = 1
b = 3.5
c = 5/3
y = (b / a) * c
print(y)",5.83
7,강현이가 8/10 김밥을 먹고 유현이가 0.7을 먹었다면 누가 김밥을 더 많이 먹었을까?,"a = 8 / 10
b = 0.7
dicts = {'강현': a, '유현': b}
y = max(dicts, key=dicts.get)
print(y)",강현
6,숫자에서 4를 뺀 다음 5를 곱해야 하는데 실수로 숫자에 4를 곱한 다음 5를 빼서 35가 나왔습니다. 올바르게 계산된 값을 찾으세요.,"a = 4
b = 5
c = 35
d = (c + b) / a
y = (d - a) * b
print(y)",30
8,너비가 8센티미터이고 높이가 15센티미터인 직사각형에서 센티미터의 차이는 얼마입니까?,"a = 8
b = 15
y = abs(b - a)
print(y)",7
8,밑변이 5개인 프리즘의 변의 수를 쓰십시오.,"a = 5
y = a + 2
print(y)",7
8,"너비 5m, 길이 400cm인 직사각형이 있습니다. 이 직사각형의 넓이와 밑변이 10m이고 높이가 3m인 삼각형의 넓이는 cm²로 얼마입니까?","a = 5 * 100
b = 400
c = 10 * 100
d = 3 * 100
y = abs(a * b - c * d / 2)
print(y)",50000
7,"예림이 도자기를 만들 때 사용한 흙의 무게는 0.21kg, 찬우의 흙의 무게는 0.32kg이었다. 누가 더 많은 점토를 사용했습니까?","dicts = {""예림"": 0.21, ""찬우"": 0.32}
y = max(dicts, key=dicts.get)
print(y)",찬우
1,한 상자에 16개의 초콜릿을 넣었는데 5개의 상자가 있고 4개가 남아 있습니다. 이 초콜릿을 10명에게 균등하게 나누려면 1인당 몇 개의 초콜릿을 주겠습니까?,"a = 16
b = 5
c = 4
d = 10
y = (a * b + c) // d
print(y)",8
6,실수로 4를 곱하기 위해 숫자를 빼서 84가 나왔습니다. 올바르게 계산했다면 얼마인지 알아보세요.,"a = 4
b = 84
y = (b + a) * a
print(y)",352
1,가비는 오늘 1컵에 1/5L씩 3컵의 주스를 마셨습니다. 가비는 오늘 몇 리터의 주스를 마셨습니까?,"a = 1 / 5
b = 3
y = a * b
print(y)",0.60
8,1cm³의 부피를 가진 각 10열과 10열의 세 겹의 나무를 쌓아 만든 직육면체의 부피는 몇 센티미터³입니까?,"a = 10
b = 10
c = 3
y = a * b * c
print(y)",300
1,5109에서 100만큼 증가하기 위해 4번 점프하는 숫자는 무엇입니까?,"a = 5109
b = 100
c = 4
y = a + (b * c)
print(y)",5509
1,"직선에는 점 A, B, C, D가 순서대로 있습니다. A-C는 222m, C-D는 176m, B-D는 300m 떨어져 있습니다. 그렇다면 A와 B 사이의 거리는 얼마입니까?","a = 222
b = 176
c = 300
y = a + b - c
print(y)",98
8,피라미드 피라미드에는 몇 개의 모서리가 있습니까?,"a = 9
y = a * 2
print(y)",18
8,10cm 정사각형의 네 변의 길이의 합이 5cm 직사각형의 네 변의 합과 같다면 직사각형의 길이는 몇 cm입니까?,"a = 10
b = 4
c = 5
d = a * b
y = (d - c * 2) / 2
print(y)",15
5,"언니와 연수는 4:3으로 용돈을 나눠 먹었고, 효주는 3만원을 받았다. 당신은 처음에 총 얼마의 돈을 가지고 있었습니까?","a = 4
b = 3
c = 30000
y = (a * c // b) + c 
print(y)",70000
2,"학교에서는 국어, 수학, 영어, 과학, 사회 순으로 시험을 봤습니다. 당신이 시험에 응시한 세 번째 과목은 무엇이었습니까?","a = ['국어', '수학', '영어', '과학', '사회']
b = 3
y = a[b - 1]
print(y)",영어
6,8로 나눌 숫자에 8을 곱하면 320이 됩니다. 올바르게 계산하십시오.,"a = 8
b = 8
c = 320
y = (c / a) / b
print(y)",5
4,분모가 16인 분수는 모두 몇 개입니까?,"a = 16
b = []
y = 0
for i in range(2, a + 1):
    if a % i == 0:
        b.append(i)
d = 0
for t in range(1, a + 1):
    for m in b:
        if t % m == 0:
            d += 1
            break
y = a - d
print(y)",8
1,매일 아침 달리는 성훈. 그는 어제 1500m를 달렸고 오늘은 2600m를 달렸습니다. 성훈은 어제와 오늘 몇 미터를 뛰었습니까?,"a = 1500
b = 2600
y = a + b
print(y)",4100
1,0.7 x 0.4의 값을 찾습니다.,"a = 0.7
b = 0.4
y = a * b
print(y)",0.28
4,"숫자 1.2, 5.12, 6.8 중에서 가장 큰 숫자를 가장 작은 숫자로 나눈 결과는 무엇입니까?","a = [1.2, 5.12, 6.8]
y = int(max(a) / min(a))
print(y)",5
1,유정의 세 계단이 3m이고 복도의 창문 길이가 유정의 계단으로 측정한 약 10보라면 복도의 창문은 몇 미터인가?,"a = 3
b = 10
c = 3
y = (a * b) / c
print(y)",10
8,"너비 1.7cm, 높이 3.9cm인 직사각형이 있습니다. 이 직사각형의 넓이는 몇 cm²입니까?","a = 1.7
b = 3.9
y = a * b
print(y)",6.63
8,둘레가 20cm인 원의 반지름을 2배로 하면 둘레는 몇 센티미터입니까?,"import math

a = 20
b = 2
c = math.pi
y = (((a / 2) / c) * b * c) * 2
print(y)",40
8,네 변의 길이의 합이 32cm이고 너비가 10cm이면 길이는 몇 cm입니까?,"a = 32
b = 10
y = (a / 2) - b
print(y)",6
8,큐브의 각 모서리를 두 배로 늘려 새 큐브를 만듭니다. 확장된 정육면체의 표면적이 600cm²인 경우 정육면체의 첫 번째 모서리는 몇 cm입니까?,"a = 2
b = 600
y = ((b / 6) ** 0.5) / a
print(y)",5
1,15명의 교사에게 공평하게 볼펜 3개를 줄 것입니다. 몇 개의 볼펜이 필요합니까?,"a = 15
b = 3
y = a * b
print(y)",45
8,"직사각형의 길이가 너비 10/13m, 길이 7/8m일 때 너비와 길이의 차이를 구하여 소수점 이하 두 자리까지 표현합니다.","a = 10 / 13
b = 7 / 8
y = abs(a - b)
print(""{:.2f}"".format(y))",0.11
1,심벌즈는 두 개의 원반을 서로 부딪혀 만든 악기입니다. 심벌즈가 8개라면 원반은 모두 몇 개입니까?,"a = 2
b = 8
y = a * b
print(y)",16
8,나는 하나의 대각선 길이가 80cm이고 다른 하나의 길이가 60cm인 마름모를 가지고 있습니다. 이 마름모의 면적은 몇 cm²입니까?,"a = 80
b = 60
y = a * b / 2
print(y)",2400
1,31일 동안 박물관을 찾은 방문객 수는 총 1364명입니다. 31일 동안 하루 평균 방문자는 몇 명입니까?,"a = 31
b = 1364
y = b / a
print(y)",44
8,"너비 7m, 길이 9m인 직사각형 화원의 면적을 m²로 구하십시오.","a = 7
b = 9
y = a * b
print(y)",63
4,"숫자 카드 4, 2, 0, 8, 7을 한 번 사용하여 가장 큰 세 자리 숫자와 가장 작은 두 자리 숫자를 만들었습니다. 생성한 두 숫자를 곱하고 계산 결과를 얻습니다.","from itertools import permutations

a = ['4', '2', '0', '8', '7']

a.sort(reverse=True)
b = int(max(map(''.join, permutations(a, 3))))

a.sort()
c = list(min(map(''.join, permutations(a, 2))))
if c[0] == '0':
    c[0], c[1] = c[1], c[0]
c = int(''.join(c))
y = b * c
print(y)",17480
3,"숫자 카드는 1, 3, 7, 9 4개가 있습니다. 이 카드를 한 번만 사용하여 두 자리 숫자를 만들었습니다. 두 수를 곱할 때 가장 작은 곱을 찾습니다.","from itertools import permutations

a = ['1', '3', '7', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = min(c)
print(y)",663
8,10cm x 9cm인 직육면체의 모든 모서리 길이의 합이 100cm이면 직육면체의 높이를 구하십시오.,"a = 10
b = 9
c = 100
y = c / 4 - (a + b)
print(y)",6
